,DATE,DEBIT,CREDIT,BALANCE,YEAR,MONTH,CAT,ACCOUNT,STATEMENT,TYPE,CURRENCY,CREDIT_SGD,DEBIT_SGD,BALANCE_SGD,CREDIT_CHF,DEBIT_CHF,BALANCE_CHF,CREDIT_COP,DEBIT_COP,BALANCE_COP,CREDIT_USD,DEBIT_USD,BALANCE_USD
1325,9/10/18,0.666666667,0,299.438,2018,Oct,Unknown Withdrawal,conto4,31-Oct-18,CASH,SGD,0,0.666666667,299.438,0,0.478466667,214.9066526,0,1550.3876,696367.4433,0,0.486533333,218.5298524
1326,9/10/18,0.906666667,0,299.438,2018,Oct,Taxi,conto4,31-Oct-18,CASH,SGD,0,0.906666667,299.438,0,0.650714667,214.9066526,0,2108.527136,696367.4433,0,0.661685333,218.5298524
1327,9/10/18,0.933333333,0,299.438,2018,Oct,Taxi,conto4,31-Oct-18,CASH,SGD,0,0.933333333,299.438,0,0.669853333,214.9066526,0,2170.54264,696367.4433,0,0.681146667,218.5298524
1328,9/10/18,2.513333333,0,299.438,2018,Oct,Unknown Withdrawal,conto4,31-Oct-18,CASH,SGD,0,2.513333333,299.438,0,1.803819333,214.9066526,0,5844.961252,696367.4433,0,1.834230667,218.5298524
1329,9/10/18,0.426666667,0,293.9913333,2018,Oct,Restaurant,conto4,31-Oct-18,CASH,SGD,0,0.426666667,293.9913333,0,0.306218667,210.9975799,0,992.248064,683700.7766,0,0.311381333,214.5548751
1330,10/10/18,2.286666667,0,293.9913333,2018,Oct,Unknown Withdrawal,conto4,31-Oct-18,CASH,SGD,0,2.286666667,293.9913333,0,1.641140667,210.9975799,0,5317.829468,683700.7766,0,1.668809333,214.5548751
1331,10/10/18,1.531333333,0,293.9913333,2018,Oct,Bills,conto4,31-Oct-18,CASH,SGD,0,1.531333333,293.9913333,0,1.099037933,210.9975799,0,3561.240317,683700.7766,0,1.117567067,214.5548751
1332,10/10/18,16,0,274.1733333,2018,Oct,Health,conto4,31-Oct-18,CASH,SGD,0,16,274.1733333,0,11.4832,196.7742013,0,37209.3024,637612.4044,0,11.6768,200.0916987
1333,11/10/18,1.466666667,0,274.1733333,2018,Oct,Taxi,conto4,31-Oct-18,CASH,SGD,0,1.466666667,274.1733333,0,1.052626667,196.7742013,0,3410.85272,637612.4044,0,1.070373333,200.0916987
1334,11/10/18,0.6,0,272.1066667,2018,Oct,Taxi,conto4,31-Oct-18,CASH,SGD,0,0.6,272.1066667,0,0.43062,195.2909547,0,1395.34884,632806.2028,0,0.43788,198.5834453
1335,12/10/18,1.693333333,0,270.4133333,2018,Oct,Gym,conto4,31-Oct-18,CASH,SGD,0,1.693333333,270.4133333,0,1.215305333,194.0756493,0,3937.984504,628868.2183,0,1.235794667,197.3476507
1336,16/10/18,0.478666667,0,270.4133333,2018,Oct,Bills,conto4,31-Oct-18,CASH,SGD,0,0.478666667,270.4133333,0,0.343539067,194.0756493,0,1113.178297,628868.2183,0,0.349330933,197.3476507
1337,16/10/18,43.07133333,0,226.8633333,2018,Oct,Restaurant,conto4,31-Oct-18,CASH,SGD,0,43.07133333,226.8633333,0,30.91229593,162.8198143,0,100165.8917,527589.1483,0,31.43345907,165.5648607
1338,17/10/18,0,658.0553333,884.9186667,2018,Oct,Salary,conto4,31-Oct-18,CASH,SGD,658.0553333,0,884.9186667,472.2863127,0,635.1061271,1530361.243,0,2057950.392,480.2487823,0,645.8136429
1339,20/10/18,3.326666667,0,881.592,2018,Oct,Bills,conto4,31-Oct-18,CASH,SGD,0,3.326666667,881.592,0,2.387548667,632.7185784,0,7736.434124,2050213.958,0,2.427801333,643.3858416
1340,24/10/18,1.2,0,880.392,2018,Oct,Unknown Withdrawal,conto4,31-Oct-18,CASH,SGD,0,1.2,880.392,0,0.86124,631.8573384,0,2790.69768,2047423.26,0,0.87576,642.5100816
1341,25/10/18,8.804666667,0,880.392,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,8.804666667,880.392,0,6.319109267,631.8573384,0,20475.96903,2047423.26,0,6.425645733,642.5100816
1342,25/10/18,1.164666667,0,880.392,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,1.164666667,880.392,0,0.835881267,631.8573384,0,2708.527137,2047423.26,0,0.849973733,642.5100816
1343,25/10/18,1.222,0,880.392,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,1.222,880.392,0,0.8770294,631.8573384,0,2841.860471,2047423.26,0,0.8918156,642.5100816
1344,25/10/18,1.807333333,0,867.3933333,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,1.807333333,867.3933333,0,1.297123133,622.5281953,0,4203.100784,2017193.802,0,1.318991867,633.0236547
1345,26/10/18,6.705333333,0,867.3933333,2018,Oct,Gym,conto4,31-Oct-18,CASH,SGD,0,6.705333333,867.3933333,0,4.812417733,622.5281953,0,15593.79848,2017193.802,0,4.893552267,633.0236547
1346,26/10/18,34.07133333,0,867.3933333,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,34.07133333,867.3933333,0,24.45299593,622.5281953,0,79235.65907,2017193.802,0,24.86525907,633.0236547
1347,26/10/18,9.369333333,0,817.2473333,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,9.369333333,817.2473333,0,6.724370533,586.5384111,0,21789.14733,1900575.198,0,6.837739467,596.4271039
1348,27/10/18,0,0.576,817.8233333,2018,Oct,Unknown Deposit,conto4,31-Oct-18,CASH,SGD,0.576,0,817.8233333,0.4133952,0,586.9518063,1339.534886,0,1901914.732,0.4203648,0,596.8474687
1349,28/10/18,5.146666667,0,817.8233333,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,5.146666667,817.8233333,0,3.693762667,586.9518063,0,11968.99227,1901914.732,0,3.756037333,596.8474687
1350,28/10/18,3.014,0,817.8233333,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,3.014,817.8233333,0,2.1631478,586.9518063,0,7009.30234,1901914.732,0,2.1996172,596.8474687
1351,28/10/18,6.672,0,802.9906667,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,6.672,802.9906667,0,4.7884944,576.3064015,0,15516.2791,1867420.159,0,4.8692256,586.0225885
1352,30/10/18,7.784,0,802.9906667,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,7.784,802.9906667,0,5.5865768,576.3064015,0,18102.32562,1867420.159,0,5.6807632,586.0225885
1353,30/10/18,3.431333333,0,802.9906667,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,3.431333333,802.9906667,0,2.462667933,576.3064015,0,7979.844977,1867420.159,0,2.504187067,586.0225885
1354,30/10/18,4.384666667,0,802.9906667,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,4.384666667,802.9906667,0,3.146875267,576.3064015,0,10196.89925,1867420.159,0,3.199929733,586.0225885
1355,30/10/18,1.71,0,802.9906667,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,1.71,802.9906667,0,1.227267,576.3064015,0,3976.744194,1867420.159,0,1.247958,586.0225885
1356,30/10/18,1.141333333,0,802.9906667,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,1.141333333,802.9906667,0,0.819134933,576.3064015,0,2654.263571,1867420.159,0,0.832945067,586.0225885
1357,30/10/18,0.752666667,0,802.9906667,2018,Oct,Trips,conto4,31-Oct-18,CASH,SGD,0,0.752666667,802.9906667,0,0.540188867,576.3064015,0,1750.3876,1867420.159,0,0.549296133,586.0225885
1358,30/10/18,4.137333333,0,802.9906667,2018,Oct,Unknown Withdrawal,conto4,31-Oct-18,CASH,SGD,0,4.137333333,802.9906667,0,2.969364133,576.3064015,0,9621.705446,1867420.159,0,3.019425867,586.0225885
1359,30/10/18,2.22,0,777.4293333,2018,Oct,Supermarket,conto4,31-Oct-18,CASH,SGD,0,2.22,777.4293333,0,1.593294,557.9610325,0,5162.790708,1807975.197,0,1.620156,567.3679275
1360,31/10/18,1.466666667,0,777.4293333,2018,Oct,Taxi,conto4,31-Oct-18,CASH,SGD,0,1.466666667,777.4293333,0,1.052626667,557.9610325,0,3410.85272,1807975.197,0,1.070373333,567.3679275
1361,31/10/18,3.333333333,0,777.4293333,2018,Oct,Unknown Withdrawal,conto4,31-Oct-18,CASH,SGD,0,3.333333333,777.4293333,0,2.392333333,557.9610325,0,7751.938,1807975.197,0,2.432666667,567.3679275
1362,31/10/18,0,0.03,772.6593333,2018,Oct,Interest Earned,conto4,31-Oct-18,CASH,SGD,0.03,0,772.6593333,0.021531,0,554.5376035,69.767442,0,1796882.174,0.021894,0,563.8867815
1363,15/4/18,6.492666667,0,11973.64733,2018,Apr,Bills,conto3,30-Apr-18,CASH,SGD,0,6.492666667,11973.64733,0,4.744191533,8749.144106,0,15099.22484,27845691.53,0,4.9590988,9145.471833
1364,18/4/18,173.3333333,0,11973.64733,2018,Apr,Apartment,conto3,30-Apr-18,CASH,SGD,0,173.3333333,11973.64733,0,126.6546667,8749.144106,0,403100.776,27845691.53,0,132.392,9145.471833
1365,18/4/18,0,881.6666667,12681.98067,2018,Apr,Salary,conto3,30-Apr-18,CASH,SGD,881.6666667,0,12681.98067,644.2338333,0,9266.723273,2050387.601,0,29492978.35,673.417,0,9686.496833
1366,19/4/18,6666.666667,0,6015.314,2018,Apr,Transfer_to_me,conto3,30-Apr-18,CASH,SGD,0,6666.666667,6015.314,0,4871.333333,4395.38994,0,15503876,13989102.35,0,5092,4594.496833
1367,30/4/18,0,0.396666667,6015.710667,2018,Apr,Interest Earned,conto3,30-Apr-18,CASH,SGD,0.396666667,0,6015.710667,0.289844333,0,4395.679784,922.480622,0,13990024.83,0.302974,0,4594.799807
1368,3/11/18,3.924666667,0,12247.678,2018,Nov,Bills,conto3,30-Nov-18,CASH,SGD,0,3.924666667,12247.678,0,2.857157333,8916.309584,0,9127.131801,28482972.15,0,2.847738133,8886.915157
1369,19/11/18,173.3333333,0,12247.678,2018,Nov,Apartment,conto3,30-Nov-18,CASH,SGD,0,173.3333333,12247.678,0,126.1866667,8916.309584,0,403100.776,28482972.15,0,125.7706667,8886.915157
1370,19/11/18,5.053333333,0,12247.678,2018,Nov,Bills,conto3,30-Nov-18,CASH,SGD,0,5.053333333,12247.678,0,3.678826667,8916.309584,0,11751.93801,28482972.15,0,3.666698667,8886.915157
1371,19/11/18,0,881.6666667,12950.958,2018,Nov,Salary,conto3,30-Nov-18,CASH,SGD,881.6666667,0,12950.958,641.8533333,0,9428.297424,2050387.601,0,30118507.04,639.7373333,0,9397.215125
1372,30/11/18,0,148.8,12950.958,2018,Nov,Salary,conto3,30-Nov-18,CASH,SGD,148.8,0,12950.958,108.3264,0,9428.297424,346046.5123,0,30118507.04,107.96928,0,9397.215125
1373,30/11/18,0,0.516,13100.274,2018,Nov,Interest Earned,conto3,30-Nov-18,CASH,SGD,0.516,0,13100.274,0.375648,0,9536.999472,1200.000002,0,30465753.55,0.3744096,0,9505.558814
1374,17/10/18,0,881.6666667,12424.42933,2018,Oct,Salary,conto3,31-Oct-18,CASH,SGD,881.6666667,0,12424.42933,632.7721667,0,8917.012933,2050387.601,0,28894021.76,643.4403333,0,9067.348527
1375,18/10/18,173.3333333,0,12251.096,2018,Oct,Apartment,conto3,31-Oct-18,CASH,SGD,0,173.3333333,12251.096,0,124.4013333,8792.611599,0,403100.776,28490920.99,0,126.4986667,8940.849861
1376,31/10/18,0,0.506666667,12251.60267,2018,Oct,Interest Earned,conto3,31-Oct-18,CASH,SGD,0.506666667,0,12251.60267,0.363634667,0,8792.975234,1178.294576,0,28492099.28,0.369765333,0,8941.219626
1377,17/8/18,0,881.6666667,8096.449333,2018,Aug,Salary,conto3,31-Aug-18,CASH,SGD,881.6666667,0,8096.449333,641.7651667,0,5893.40547,2050387.601,0,18828951.98,647.6723333,0,5947.65168
1378,26/8/18,0,2200,8096.449333,2018,Aug,Transfer_to_me,conto3,31-Aug-18,CASH,SGD,2200,0,8096.449333,1601.38,0,5893.40547,5116279.08,0,18828951.98,1616.12,0,5947.65168
1379,26/8/18,4.539333333,0,10291.91,2018,Aug,Bills,conto3,31-Aug-18,CASH,SGD,0,4.539333333,10291.91,0,3.304180733,7491.481289,0,10556.58917,23934674.47,0,3.334594267,7560.437086
1380,31/8/18,0,0.346,10292.256,2018,Aug,Interest Earned,conto3,31-Aug-18,CASH,SGD,0.346,0,10292.256,0.2518534,0,7491.733142,804.6511644,0,23935479.12,0.2541716,0,7560.691258
1381,2/8/18,1.652666667,0,3290.108,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,1.652666667,3290.108,0,1.202976067,2394.869613,0,3843.41086,7651413.969,0,1.214048933,2416.913337
1382,2/8/18,12.78066667,0,3290.108,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,12.78066667,3290.108,0,9.303047267,2394.869613,0,29722.48068,7651413.969,0,9.388677733,2416.913337
1383,2/8/18,5.952,0,3290.108,2018,Aug,Restaurant,conto4,31-Aug-18,CASH,SGD,0,5.952,3290.108,0,4.3324608,2394.869613,0,13841.86049,7651413.969,0,4.3723392,2416.913337
1384,2/8/18,1.333333333,0,3268.389333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,1.333333333,3268.389333,0,0.970533333,2379.060596,0,3100.7752,7600905.442,0,0.979466667,2400.958804
1385,3/8/18,1.426666667,0,3268.389333,2018,Aug,Gym,conto4,31-Aug-18,CASH,SGD,0,1.426666667,3268.389333,0,1.038470667,2379.060596,0,3317.829464,7600905.442,0,1.048029333,2400.958804
1386,3/8/18,1.114666667,0,3268.389333,2018,Aug,Taxi,conto4,31-Aug-18,CASH,SGD,0,1.114666667,3268.389333,0,0.811365867,2379.060596,0,2592.248067,7600905.442,0,0.818834133,2400.958804
1387,3/8/18,3.684,0,3268.389333,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,3.684,3268.389333,0,2.6815836,2379.060596,0,8567.441878,7600905.442,0,2.7062664,2400.958804
1388,3/8/18,6.88,0,3255.284,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,6.88,3255.284,0,5.007952,2369.521224,0,16000.00003,7570427.922,0,5.054048,2391.331626
1389,4/8/18,6.708666667,0,3255.284,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,6.708666667,3255.284,0,4.883238467,2369.521224,0,15601.55042,7570427.922,0,4.928186533,2391.331626
1390,4/8/18,28.90066667,0,3255.284,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,28.90066667,3255.284,0,21.03679527,2369.521224,0,67210.85285,7570427.922,0,21.23042973,2391.331626
1391,4/8/18,0.333333333,0,3219.341333,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,0.333333333,3219.341333,0,0.242633333,2343.358557,0,775.1938,7486840.325,0,0.244866667,2364.928143
1392,5/8/18,1.2,0,3219.341333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,1.2,3219.341333,0,0.87348,2343.358557,0,2790.69768,7486840.325,0,0.88152,2364.928143
1393,5/8/18,5.268,0,3219.341333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,5.268,3219.341333,0,3.8345772,2343.358557,0,12251.16282,7486840.325,0,3.8698728,2364.928143
1394,5/8/18,1.4,0,3219.341333,2018,Aug,Taxi,conto4,31-Aug-18,CASH,SGD,0,1.4,3219.341333,0,1.01906,2343.358557,0,3255.81396,7486840.325,0,1.02844,2364.928143
1395,5/8/18,0.982,0,3219.341333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,0.982,3219.341333,0,0.7147978,2343.358557,0,2283.720935,7486840.325,0,0.7213772,2364.928143
1396,5/8/18,16.06066667,0,3219.341333,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,16.06066667,3219.341333,0,11.69055927,2343.358557,0,37350.38767,7486840.325,0,11.79816573,2364.928143
1397,5/8/18,6.666666667,0,3187.764,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,6.666666667,3187.764,0,4.852666667,2320.373416,0,15503.876,7413404.666,0,4.897333333,2341.731434
1398,6/8/18,482.03,0,3187.764,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,482.03,3187.764,0,350.869637,2320.373416,0,1121000.002,7413404.666,0,354.099238,2341.731434
1399,6/8/18,2,0,3187.764,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,2,3187.764,0,1.4558,2320.373416,0,4651.1628,7413404.666,0,1.4692,2341.731434
1400,6/8/18,61.33333333,0,2642.400667,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,61.33333333,2642.400667,0,44.64453333,1923.403445,0,142635.6592,6145117.842,0,45.05546667,1941.10753
1401,7/8/18,4.624666667,0,2642.400667,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,4.624666667,2642.400667,0,3.366294867,1923.403445,0,10755.03878,6145117.842,0,3.397280133,1941.10753
1402,7/8/18,0.586,0,2642.400667,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,0.586,2642.400667,0,0.4265494,1923.403445,0,1362.7907,6145117.842,0,0.4304756,1941.10753
1403,7/8/18,0.656,0,2636.534,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,0.656,2636.534,0,0.4775024,1919.133099,0,1525.581398,6131474.431,0,0.4818976,1936.797876
1404,8/8/18,1.266666667,0,2635.267333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,1.266666667,2635.267333,0,0.922006667,1918.211092,0,2945.73644,6128528.694,0,0.930493333,1935.867383
1405,9/8/18,6.666666667,0,2635.267333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,6.666666667,2635.267333,0,4.852666667,1918.211092,0,15503.876,6128528.694,0,4.897333333,1935.867383
1406,9/8/18,1.933333333,0,2626.667333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,1.933333333,2626.667333,0,1.407273333,1911.951152,0,4496.12404,6108528.694,0,1.420226667,1929.549823
1407,10/8/18,3.64,0,2623.027333,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,3.64,2623.027333,0,2.649556,1909.301596,0,8465.116296,6100063.578,0,2.673944,1926.875879
1408,11/8/18,1.504,0,2623.027333,2018,Aug,Bills,conto4,31-Aug-18,CASH,SGD,0,1.504,2623.027333,0,1.0947616,1909.301596,0,3497.674426,6100063.578,0,1.1048384,1926.875879
1409,11/8/18,0.89,0,2623.027333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,0.89,2623.027333,0,0.647831,1909.301596,0,2069.767446,6100063.578,0,0.653794,1926.875879
1410,11/8/18,4.259333333,0,2623.027333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,4.259333333,2623.027333,0,3.100368733,1909.301596,0,9905.426376,6100063.578,0,3.128906267,1926.875879
1411,11/8/18,1.68,0,2614.694,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,1.68,2614.694,0,1.222872,1903.235763,0,3906.976752,6080683.733,0,1.234128,1920.754212
1412,12/8/18,4.664666667,0,2614.694,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,4.664666667,2614.694,0,3.395410867,1903.235763,0,10848.06204,6080683.733,0,3.426664133,1920.754212
1413,12/8/18,7.303333333,0,2602.726,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,7.303333333,2602.726,0,5.316096333,1894.524255,0,16984.49616,6052851.175,0,5.365028667,1911.96252
1414,13/8/18,20.56666667,0,2582.159333,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,20.56666667,2582.159333,0,14.97047667,1879.553779,0,47829.45746,6005021.717,0,15.10827333,1896.854246
1415,14/8/18,2.698666667,0,2582.159333,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,2.698666667,2582.159333,0,1.964359467,1879.553779,0,6275.969005,6005021.717,0,1.982440533,1896.854246
1416,14/8/18,1.04,0,2582.159333,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,1.04,2582.159333,0,0.757016,1879.553779,0,2418.604656,6005021.717,0,0.763984,1896.854246
1417,14/8/18,1.083333333,0,2582.159333,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,1.083333333,2582.159333,0,0.788558333,1879.553779,0,2519.37985,6005021.717,0,0.795816667,1896.854246
1418,14/8/18,0.64,0,2582.159333,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,0.64,2582.159333,0,0.465856,1879.553779,0,1488.372096,6005021.717,0,0.470144,1896.854246
1419,14/8/18,1.083333333,0,2575.614,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,1.083333333,2575.614,0,0.788558333,1874.789431,0,2519.37985,5989800.012,0,0.795816667,1892.046044
1420,15/8/18,7.028666667,0,2568.585333,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,0,7.028666667,2568.585333,0,5.116166467,1869.673264,0,16345.73647,5973454.276,0,5.163258533,1886.882786
1421,16/8/18,0,3.324666667,2568.585333,2018,Aug,Trips,conto4,31-Aug-18,CASH,SGD,3.324666667,0,2568.585333,2.420024867,0,1869.673264,7731.782961,0,5973454.276,2.442300133,0,1886.882786
1422,16/8/18,2.23,0,2568.585333,2018,Aug,Restaurant,conto4,31-Aug-18,CASH,SGD,0,2.23,2568.585333,0,1.623217,1869.673264,0,5186.046522,5973454.276,0,1.638158,1886.882786
1423,16/8/18,0.79,0,2568.585333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,0.79,2568.585333,0,0.575041,1869.673264,0,1837.209306,5973454.276,0,0.580334,1886.882786
1424,16/8/18,2.646666667,0,2568.585333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,2.646666667,2568.585333,0,1.926508667,1869.673264,0,6155.038772,5973454.276,0,1.944241333,1886.882786
1425,16/8/18,0.293333333,0,2565.95,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,0.293333333,2565.95,0,0.213517333,1867.755005,0,682.170544,5967325.593,0,0.215482667,1884.94687
1426,17/8/18,6.705333333,0,2565.95,2018,Aug,Gym,conto4,31-Aug-18,CASH,SGD,0,6.705333333,2565.95,0,4.880812133,1867.755005,0,15593.79848,5967325.593,0,4.925737867,1884.94687
1427,17/8/18,0.306,0,2565.95,2018,Aug,Restaurant,conto4,31-Aug-18,CASH,SGD,0,0.306,2565.95,0,0.2227374,1867.755005,0,711.6279084,5967325.593,0,0.2247876,1884.94687
1428,17/8/18,6.666666667,0,2565.95,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,6.666666667,2565.95,0,4.852666667,1867.755005,0,15503.876,5967325.593,0,4.897333333,1884.94687
1429,17/8/18,2.286666667,0,2565.95,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,2.286666667,2565.95,0,1.664464667,1867.755005,0,5317.829468,5967325.593,0,1.679785333,1884.94687
1430,17/8/18,0,658.0553333,3208.040667,2018,Aug,Salary,conto4,31-Aug-18,CASH,SGD,658.0553333,0,3208.040667,478.9984771,0,2335.132801,1530361.243,0,7460559.705,483.4074479,0,2356.626674
1431,18/8/18,1,0,3208.040667,2018,Aug,Taxi,conto4,31-Aug-18,CASH,SGD,0,1,3208.040667,0,0.7279,2335.132801,0,2325.5814,7460559.705,0,0.7346,2356.626674
1432,18/8/18,173.3333333,0,3208.040667,2018,Aug,Apartment,conto4,31-Aug-18,CASH,SGD,0,173.3333333,3208.040667,0,126.1693333,2335.132801,0,403100.776,7460559.705,0,127.3306667,2356.626674
1433,18/8/18,1.15,0,3032.557333,2018,Aug,Restaurant,conto4,31-Aug-18,CASH,SGD,0,1.15,3032.557333,0,0.837085,2207.398483,0,2674.41861,7052458.929,0,0.84479,2227.716617
1434,19/8/18,2.033333333,0,3032.557333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,2.033333333,3032.557333,0,1.480063333,2207.398483,0,4728.68218,7052458.929,0,1.493686667,2227.716617
1435,19/8/18,0.133333333,0,3032.557333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,0.133333333,3032.557333,0,0.097053333,2207.398483,0,310.07752,7052458.929,0,0.097946667,2227.716617
1436,19/8/18,1.733333333,0,3032.557333,2018,Aug,Supermarket,conto4,31-Aug-18,CASH,SGD,0,1.733333333,3032.557333,0,1.261693333,2207.398483,0,4031.00776,7052458.929,0,1.273306667,2227.716617
1437,19/8/18,2.000666667,0,3032.557333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,2.000666667,3032.557333,0,1.456285267,2207.398483,0,4652.713188,7052458.929,0,1.469689733,2227.716617
1438,19/8/18,10.26666667,0,3032.557333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,10.26666667,3032.557333,0,7.473106667,2207.398483,0,23875.96904,7052458.929,0,7.541893333,2227.716617
1439,19/8/18,15.86666667,0,3032.557333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,15.86666667,3032.557333,0,11.54934667,2207.398483,0,36899.22488,7052458.929,0,11.65565333,2227.716617
1440,19/8/18,24.2,0,3032.557333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,24.2,3032.557333,0,17.61518,2207.398483,0,56279.06988,7052458.929,0,17.77732,2227.716617
1441,19/8/18,15.8,0,2960.523333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,15.8,2960.523333,0,11.50082,2154.964934,0,36744.18612,6884937.998,0,11.60668,2174.800441
1442,21/8/18,0.6,0,2960.523333,2018,Aug,Taxi,conto4,31-Aug-18,CASH,SGD,0,0.6,2960.523333,0,0.43674,2154.964934,0,1395.34884,6884937.998,0,0.44076,2174.800441
1443,21/8/18,0.8,0,2960.523333,2018,Aug,Taxi,conto4,31-Aug-18,CASH,SGD,0,0.8,2960.523333,0,0.58232,2154.964934,0,1860.46512,6884937.998,0,0.58768,2174.800441
1444,21/8/18,1.45,0,2960.523333,2018,Aug,Taxi,conto4,31-Aug-18,CASH,SGD,0,1.45,2960.523333,0,1.055455,2154.964934,0,3372.09303,6884937.998,0,1.06517,2174.800441
1445,21/8/18,0.893333333,0,2960.523333,2018,Aug,Restaurant,conto4,31-Aug-18,CASH,SGD,0,0.893333333,2960.523333,0,0.650257333,2154.964934,0,2077.519384,6884937.998,0,0.656242667,2174.800441
1446,21/8/18,3.326666667,0,2960.523333,2018,Aug,Bills,conto4,31-Aug-18,CASH,SGD,0,3.326666667,2960.523333,0,2.421480667,2154.964934,0,7736.434124,6884937.998,0,2.443769333,2174.800441
1447,21/8/18,3.333333333,0,2960.523333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,3.333333333,2960.523333,0,2.426333333,2154.964934,0,7751.938,6884937.998,0,2.448666667,2174.800441
1448,21/8/18,3.044666667,0,2947.075333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,3.044666667,2947.075333,0,2.216212867,2145.176135,0,7080.620169,6853663.58,0,2.236612133,2164.92154
1449,22/8/18,1.133333333,0,2947.075333,2018,Aug,Taxi,conto4,31-Aug-18,CASH,SGD,0,1.133333333,2947.075333,0,0.824953333,2145.176135,0,2635.65892,6853663.58,0,0.832546667,2164.92154
1450,22/8/18,1.2,0,2947.075333,2018,Aug,Unknown Withdrawal,conto4,31-Aug-18,CASH,SGD,0,1.2,2947.075333,0,0.87348,2145.176135,0,2790.69768,6853663.58,0,0.88152,2164.92154
